;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Timber & Wood Fiber China Region Activity (mln m3);148,991;164,595768;163,337592;181,864877;181,864877;299,6345;305,83586;312,03722;318,23858;324,43994;330,6413;338,01552;345,38974;352,76396;360,13818;367,5124;366,45356;365,39472;364,33588;363,27704;362,2182;361,15936;360,10052;359,04168;357,98284;369,3173;371,73572;374,15414;376,57256;378,99098;381,4094;382,10734;382,80528;383,50322;384,20116;384,8991
Timber & Wood Fiber Eastern Africa Activity (mln m3);11,58;10,404206;10,396764;10,398647;10,398647;9,8077;9,8843;9,9609;10,0375;10,1141;10,1907;10,2606;10,3305;10,4004;10,4703;10,5402;10,57854;10,61688;10,65522;10,69356;10,7319;10,77024;10,80858;10,84692;10,88526;10,6686;7,09572;7,12504;7,15436;7,18368;7,213;7,22518;7,23736;7,24954;7,26172;7,2739
Timber & Wood Fiber India Activity (mln m3);49,517;49,517;49,517;49,517;49,517;48,1524;49,90806;51,66372;53,41938;55,17504;56,9307;58,8891;60,8475;62,8059;64,7643;66,7227;66,5574;66,3921;66,2268;66,0615;65,8962;65,7309;65,5656;65,4003;65,235;66,0788;66,27736;66,47592;66,67448;66,87304;67,0716;67,07382;67,07604;67,07826;67,08048;67,0827
Timber & Wood Fiber Indonesia Region Activity (mln m3);78,081;78,081;78,113;84,853;87,418;66,9062;67,63998;68,37376;69,10754;69,84132;70,5751;71,61958;72,66406;73,70854;74,75302;75,7975;76,1355;76,4735;76,8115;77,1495;77,4875;77,8255;78,1635;78,5015;78,8395;78,4834;78,33748;78,19156;78,04564;77,89972;77,7538;77,43504;77,11628;76,79752;76,47876;76,16
Timber & Wood Fiber Japan Activity (mln m3);21,258;21,689;22,645;23,176;23,417;22,162;22,3505;22,539;22,7275;22,916;23,1045;23,32994;23,55538;23,78082;24,00626;24,2317;24,14324;24,05478;23,96632;23,87786;23,7894;23,70094;23,61248;23,52402;23,43556;23,6907;23,74698;23,80326;23,85954;23,91582;23,9721;23,9206;23,8691;23,8176;23,7661;23,7146
Timber & Wood Fiber Korea Activity (mln m3);6,04;6,463;6,052;5,74;5,74;6,6687;6,84134;7,01398;7,18662;7,35926;7,5319;7,73126;7,93062;8,12998;8,32934;8,5287;8,68508;8,84146;8,99784;9,15422;9,3106;9,46698;9,62336;9,77974;9,93612;9,939;10,08688;10,23476;10,38264;10,53052;10,6784;10,76956;10,86072;10,95188;11,04304;11,1342
Timber & Wood Fiber Mexico Activity (mln m3);5,353;6,084;7,955;7,955;7,955;5,8043;5,8977;5,9911;6,0845;6,1779;6,2713;6,37552;6,47974;6,58396;6,68818;6,7924;6,78646;6,78052;6,77458;6,76864;6,7627;6,75676;6,75082;6,74488;6,73894;6,6726;6,65958;6,64656;6,63354;6,62052;6,6075;6,56262;6,51774;6,47286;6,42798;6,3831
Timber & Wood Fiber Middle East Activity (mln m3);0,6;0,55095;0,55095;0,55095;0,55095;3,2124;3,18358;3,15476;3,12594;3,09712;3,0683;2,76928;2,79446;2,81964;2,84482;2,87;2,87268;2,87636;2,88004;2,88372;2,8874;2,89108;2,89476;2,89844;2,90212;2,8817;2,876;2,8703;2,8646;2,8589;2,8532;2,83504;2,81688;2,79872;2,78056;2,7624
Timber & Wood Fiber Northern Africa Activity (mln m3);1,304;1,2756;1,1316;1,1316;1,1316;1,2271;1,2577;1,2883;1,3189;1,3495;1,3801;1,40696;1,43382;1,46068;1,48754;1,5144;1,5311;1,5478;1,5645;1,5812;1,5979;1,6146;1,6313;1,648;1,6647;1,6678;1,68048;1,69316;1,70584;1,71852;1,7312;1,6295;1,6423;1,6551;1,6679;1,6807
Timber & Wood Fiber Oceania Activity (mln m3);59,032;62,620719;71,643794;73,094192;72,740075;61,6473;62,264;62,8807;63,4974;64,1141;64,7308;65,46924;66,20768;66,94612;67,68456;68,423;68,48614;68,54928;68,61242;68,67556;68,7387;68,80184;68,86498;68,92812;68,99126;67,229;67,16632;67,10364;67,04096;66,97828;66,9156;66,46992;66,02424;65,57856;65,13288;64,6872
Timber & Wood Fiber Rest of South America Activity (mln m3);81,03;82,353094;87,084621;90,42704;89,647788;80,9845;81,27738;81,57026;81,86314;82,15602;82,4489;82,65058;82,85226;83,05394;83,25562;83,4573;83,65274;83,79478;83,93682;84,07886;84,2209;84,37362;84,52634;84,67906;84,83178;84,9311;85,07314;85,21518;85,35722;85,49926;82,9674;82,57466;82,18192;81,78918;81,39644;79,1849
Timber & Wood Fiber Rest of South Asia Activity (mln m3);7,062;8,351168;8,370168;8,342534;8,342534;7,6441;7,68344;7,72278;7,76212;7,80146;7,8408;7,8779;7,915;7,9521;7,9892;8,0263;8,04698;8,06766;8,08834;8,10902;8,1297;8,15038;8,17106;8,19174;8,21242;8,1526;8,12882;8,10504;8,08126;8,05748;8,0337;5,77696;5,81432;5,85168;5,88904;5,9264
Timber & Wood Fiber Rest of Southern Africa Activity (mln m3);10,372;9,773179;10,819899;10,927939;10,927939;10,1726;10,2371;10,3016;10,3661;10,4306;10,4951;10,55846;10,62182;10,68518;10,74854;10,8119;10,86464;10,91738;10,97012;11,02286;11,0756;11,12834;11,18108;11,23382;11,28656;11,3372;11,39246;11,44772;11,50298;11,55824;11,6135;11,6318;11,6501;11,6684;11,6867;11,705
Timber & Wood Fiber Russia Region Activity (mln m3);190,628;198,346966;197,778464;219,742804;203,376563;200,8752;203,46712;206,05904;208,65096;211,24288;213,8348;216,71916;219,60352;222,48788;225,37224;228,2566;228,6145;228,9769;229,3393;229,7017;230,0641;230,4265;230,7889;231,1513;231,5137;235,0003;236,28152;237,56274;238,84396;240,12518;241,4064;242,10232;242,79824;243,49416;244,19008;244,886
Timber & Wood Fiber South Africa Activity (mln m3);15,284;14,418739;12,936802;15,756717;16,297408;16,0942;16,39624;16,69828;17,00032;17,30236;17,6044;17,94558;18,28676;18,62794;18,96912;19,3103;19,53376;19,75722;19,98068;20,20414;20,4276;20,65106;20,87452;21,09798;21,32144;20,8739;21,04564;21,21738;21,38912;21,56086;21,7326;21,79438;21,85616;21,91794;21,97972;22,0415
Timber & Wood Fiber Southeast Asia Activity (mln m3);49,888;71,91242;72,213456;76,896974;76,904003;73,0537;73,65812;74,26254;74,86696;75,47138;76,0758;76,7441;77,4124;78,0807;78,749;79,4173;79,36416;79,31102;79,25788;79,20474;79,1516;79,09846;79,04532;78,99218;78,93904;77,081;76,84162;76,60224;76,36286;76,12348;75,8841;75,2748;74,6655;74,0562;73,4469;72,8376
Timber & Wood Fiber Turkey Activity (mln m3);20,008;20,389;19,462;22,466;22,7;21,0093;21,32454;21,63978;21,95502;22,27026;22,5855;22,93448;23,28346;23,63244;23,98142;24,3304;24,46874;24,60708;24,74542;24,88376;25,0221;25,16044;25,29878;25,43712;25,57546;25,3804;25,42602;25,47164;25,51726;25,56288;25,6085;25,54606;25,48362;25,42118;25,35874;25,2963
Timber & Wood Fiber Ukraine Region Activity (mln m3);19,539;20,847301;21,465915;25,2557;25,3115;22,5568;23,0739;23,591;24,1081;24,6252;25,1423;25,74984;26,35738;26,96492;27,57246;28,18;28,55664;28,93328;29,30992;29,68656;30,0632;30,43984;30,81648;31,19312;31,56976;31,2389;31,59258;31,94626;32,29994;32,65362;33,0073;33,18384;33,36038;33,53692;33,71346;33,89
Timber & Wood Fiber USA Activity (mln m3);354,678;374,476;372,321378;392,509592;387,701948;380,4467;385,8869;391,3271;396,7673;402,2075;407,6477;413,44392;419,24014;425,03636;430,83258;436,6288;440,43392;444,23904;448,04416;451,84928;455,6544;459,45952;463,26464;467,06976;470,87488;471,9096;474,0093;476,109;478,2087;480,3084;482,4081;481,72938;481,05066;480,37194;479,69322;479,0145
Timber & Wood Fiber Western Africa Activity (mln m3);35,293;35,930987;36,47301;36,678222;36,373274;34,7788;34,8736;34,9684;35,0632;35,158;35,2528;26,82932;26,98994;27,15056;27,31118;27,4718;27,32988;27,35986;27,38984;27,41982;27,4498;27,47978;27,50976;27,53974;27,56972;26,4936;25,88846;25,95002;26,01158;26,07314;26,1347;25,63174;25,66758;25,70342;25,73926;25,7751
Timber & Wood Fiber Western Europe Activity (mln m3);259,621;263,574549;266,587248;285,567014;285,948919;277,7074;281,93524;286,16308;290,39092;294,61876;298,8466;303,6682;308,4898;313,3114;318,133;322,9546;324,97046;326,98632;329,00218;331,01804;333,0339;335,04976;337,06562;339,08148;341,09734;340,2064;342,15252;344,09864;346,04476;347,99088;349,937;350,12966;350,32232;350,51498;350,70764;350,9003
Timber & Wood Fiber World Activity (mln m3);1825,916;1919,412473;1944,171727;2066,730003;2021,347697;2072,1029;2100,78352;2129,46414;2158,14476;2186,82538;2215,506;2240,11768;2273,63766;2307,15764;2340,67762;2374,1976;2383,5253;2393,0304;2402,5355;2412,0406;2421,5457;2431,0508;2440,5559;2450,061;2459,5661;2462,7326;2467,6854;2476,9071;2486,1288;2495,3505;2504,5722;2500,6667;2499,7828;2498,8989;2498,015;2497,1311
Wheat Brazil Activity (Mt);6,110018253;6,254702568;6,399386883;6,544070721;6,688754559;6,833438873;6,965460777;7,097483158;7,229504585;7,361526489;7,493549347;7,625570774;7,757593155;7,889615536;8,021636963;8,153658867;8,255580902;8,357500076;8,459421158;8,561342239;8,663263321;8,765184402;8,86710453;8,969025612;9,07094574;9,172866821;9,274787903;9,376708031;9,478629112;9,580550194;9,682470322;9,784391403;9,886311531;9,988232613;10,09015369;10,19207478
Wheat Canada Activity (Mt);38,82427597;39,22174835;39,61921692;40,01668549;40,41415787;40,81162643;41,00099564;41,19035721;41,37972641;41,5690918;41,75845337;41,94782257;42,13718414;42,32655334;42,51591873;42,70528412;42,98286819;43,26045609;43,53803635;43,81562042;44,0932045;44,37079239;44,64837646;44,92596054;45,2035408;45,48112869;45,75871277;46,03630066;46,31388092;46,591465;46,86904907;47,14663315;47,42422104;47,70179749;47,97938538;48,25696945
Wheat Central America Activity (Mt);0,013438959;0,013719629;0,014000298;0,01428097;0,01456164;0,01484231;0,015114222;0,015386131;0,015658043;0,015929954;0,016201865;0,016473776;0,016745688;0,017017599;0,01728951;0,017561421;0,017902903;0,018244384;0,018585866;0,018927351;0,019268829;0,019610312;0,019951794;0,020293277;0,020634757;0,020976242;0,021317722;0,021659205;0,022000685;0,022342168;0,02268365;0,023025131;0,023366615;0,023708096;0,024049576;0,024391059
Wheat Central Asia Activity (Mt);26,34431458;26,74339104;27,14246941;27,54154778;27,94062805;28,33970642;28,55820656;28,7767067;28,99520493;29,21370506;29,43220329;29,65070152;29,86920166;30,08769989;30,30620003;30,52469826;30,62314224;30,72158241;30,82002449;30,91846848;31,01690865;31,11535072;31,21379471;31,31223869;31,41067696;31,50912094;31,60756111;31,70600319;31,80444527;31,90288734;32,00133133;32,09976959;32,19821548;32,29665756;32,39509583;32,49354172
Wheat Central Europe Activity (Mt);50,13757706;50,27992249;50,42226791;50,56461716;50,70696259;50,84931183;50,94134521;51,03338623;51,12542343;51,21746063;51,30949402;51,40153503;51,49357224;51,58560944;51,67764282;51,76968384;51,77123642;51,77279282;51,77434158;51,77589798;51,77744675;51,77900314;51,78055573;51,78210831;51,78365707;51,78521347;51,78676987;51,78832245;51,78987503;51,7914238;51,79298019;51,79453278;51,79608917;51,79763794;51,79919052;51,8007431
Wheat China Region Activity (Mt);128,778595;132,145813;135,5130463;138,8802795;142,2474976;145,6147461;147,5921783;149,5696259;151,5470734;153,5245361;155,5019836;157,4794159;159,4568634;161,4343262;163,4117737;165,3892059;165,9862671;166,583313;167,1803894;167,7774506;168,3744965;168,9715424;169,5686035;170,1656647;170,7627106;171,3597717;171,9568176;172,5538635;173,1509399;173,7479858;174,345047;174,9421082;175,5391541;176,1362152;176,7332764;177,3303223
Wheat Eastern Africa Activity (Mt);6,146226406;6,345132828;6,544039249;6,742946625;6,941854;7,140759945;7,344343662;7,547925949;7,751509666;7,955091953;8,158675194;8,362258911;8,565841675;8,769424438;8,973008156;9,176589966;9,284415245;9,392240524;9,50006485;9,607890129;9,715715408;9,823540688;9,931365013;10,03919029;10,14701557;10,25483894;10,36266422;10,4704895;10,57831478;10,68613911;10,79396439;10,90178967;11,00961399;11,11743927;11,22526455;11,33308983
Wheat India Activity (Mt);92,37532806;95,11956024;97,86380768;100,6080475;103,3522949;106,0965271;108,6046524;111,1127777;113,6208954;116,1290283;118,637146;121,1452637;123,6533813;126,1615067;128,669632;131,1777496;132,6403809;134,1030121;135,5656586;137,0282898;138,4909058;139,9535522;141,4161835;142,8788147;144,3414459;145,8040619;147,2667084;148,7293396;150,1919708;151,6546173;153,1172485;154,5798645;156,042511;157,505127;158,9677734;160,4304047
Wheat Indonesia Region Activity (Mt);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wheat Japan Activity (Mt);0,947420597;0,954725981;0,962031364;0,969336689;0,976642132;0,983947456;0,989900351;0,995853245;1,00180614;1,007758975;1,013711929;1,019664764;1,025617599;1,031570435;1,037523389;1,043476224;1,046439767;1,049403191;1,052366734;1,055330157;1,058293581;1,061257005;1,064220667;1,067183971;1,070147514;1,073111057;1,076074481;1,079038024;1,082001448;1,084964871;1,087928414;1,090891838;1,093855262;1,096818924;1,099782228;1,102745771
Wheat Korea Activity (Mt);0,52396214;0,524499059;0,525035977;0,525572896;0,526109815;0,526646674;0,5271523;0,527657866;0,528163493;0,528669059;0,529174626;0,529680192;0,530185819;0,530691385;0,531196952;0,531702518;0,533483744;0,535264969;0,537046134;0,53882736;0,540608525;0,54238981;0,544170976;0,545952201;0,547733366;0,549514592;0,551295817;0,553076982;0,554858208;0,556639373;0,558420599;0,560201824;0,561983049;0,563764215;0,56554544;0,567326605
Wheat Mexico Activity (Mt);3,844409943;3,910410881;3,976411343;4,042411804;4,108412266;4,174412727;4,232144833;4,289876938;4,347609043;4,405341625;4,463073254;4,520805359;4,578537941;4,636269569;4,694002151;4,751734257;4,822036266;4,892337799;4,962639809;5,032942295;5,103243828;5,173545837;5,24384737;5,314149857;5,384451389;5,454753399;5,525055408;5,595356941;5,665658951;5,735961437;5,806262493;5,876564503;5,946866512;6,017168522;6,087470531;6,157772064
Wheat Middle East Activity (Mt);38,14264297;39,45014191;40,75764847;42,06515121;43,37265778;44,68015671;45,91511917;47,15008163;48,38503647;49,61999893;50,85495377;52,08991623;53,32487488;54,55983353;55,79479218;57,02975082;58,05343628;59,07712173;60,10080719;61,12448883;62,14817429;63,17185593;64,19554138;65,21922302;66,24291229;67,2665863;68,29027557;69,31395721;70,33764648;71,3613205;72,38500977;73,40869904;74,43238831;75,45606232;76,47974396;77,50343323
Wheat Northern Africa Activity (Mt);24,75351524;25,33022499;25,90693665;26,4836483;27,06035805;27,6370697;28,28875351;28,94043541;29,5921154;30,24380112;30,89548111;31,5471611;32,19884491;32,8505249;33,50220871;34,15389252;34,83884811;35,52380371;36,20875931;36,8937149;37,57867432;38,26362991;38,94858551;39,63354111;40,3184967;41,00345612;41,68841171;42,37336349;43,05832291;43,7432785;44,42823792;45,1131897;45,79814529;46,48310471;47,1680603;47,85301971
Wheat Oceania Activity (Mt);30,02323532;30,49033165;30,95742607;31,42451477;31,89160728;32,3586998;32,65607834;32,95345306;33,2508316;33,54821014;33,84558487;34,14295959;34,44033432;34,73771286;35,0350914;35,33246613;35,52025604;35,70804977;35,89583969;36,08363342;36,27142715;36,45921707;36,6470108;36,83480072;37,02259445;37,21038437;37,3981781;37,58597183;37,77375793;37,96155548;38,1493454;38,33713531;38,52493286;38,71271896;38,9005127;39,08830643
Wheat Rest of South America Activity (Mt);22,04970932;22,39219284;22,73467255;23,07715225;23,41963387;23,76211166;23,99046516;24,21882057;24,44717407;24,67552757;24,90388298;25,13223648;25,36059189;25,58894348;25,81729889;26,04565239;26,2184639;26,39127731;26,56409073;26,73690414;26,90971565;27,08252907;27,25534248;27,42815399;27,60096741;27,77378082;27,94659233;28,11940575;28,29221725;28,46503067;28,63784599;28,81065559;28,98346901;29,15628052;29,32909584;29,50190735
Wheat Rest of South Asia Activity (Mt);34,9826622;36,02190781;37,06115723;38,10040283;39,13964844;40,17890167;41,12872696;42,07855988;43,02838898;43,97821808;44,92804718;45,87787628;46,82770538;47,7775383;48,7273674;49,67719269;50,23109436;50,78499603;51,33889771;51,89279938;52,44669724;53,00059891;53,55449677;54,10840225;54,66230392;55,21620178;55,77009964;56,32400131;56,8779068;57,43180847;57,98570633;58,539608;59,09350586;59,64740372;60,20131302;60,75521088
Wheat Rest of Southern Africa Activity (Mt);0,661044776;0,686710894;0,712377131;0,738043189;0,763709366;0,789375544;0,817800939;0,846226335;0,874651849;0,903077245;0,931502581;0,959928036;0,988353491;1,016778827;1,045204282;1,073629737;1,106042504;1,13845551;1,170868397;1,203281164;1,235694051;1,268106937;1,300519824;1,33293283;1,365345597;1,397758484;1,43017149;1,462584257;1,494997144;1,52741003;1,559822917;1,592235804;1,624648809;1,657061577;1,689474463;1,721887231
Wheat Russia Region Activity (Mt);78,06036377;79,54257965;81,02481079;82,50701904;83,98924255;85,47146606;87,16294861;88,85442352;90,5459137;92,23738861;93,92887115;95,6203537;97,31183624;99,00331879;100,6948013;102,3862762;103,2278976;104,0695038;104,9111252;105,752739;106,5943604;107,4359741;108,2775803;109,1192017;109,9608154;110,8024292;111,644043;112,4856644;113,3272781;114,1688919;115,0105057;115,8521118;116,6937408;117,535347;118,376976;119,2185822
Wheat South Africa Activity (Mt);2,732995033;2,83910799;2,945221186;3,051334143;3,1574471;3,263560295;3,381081104;3,498601913;3,616122484;3,733643293;3,851164341;3,968684912;4,086205959;4,203726768;4,321247101;4,438768387;4,572774887;4,70678091;4,840787411;4,974794388;5,108800411;5,242806911;5,376813412;5,510819435;5,644826412;5,778832912;5,912838459;6,046845436;6,180852413;6,314858437;6,44886446;6,582871437;6,716877937;6,850883961;6,984890461;7,118896961
Wheat Southeast Asia Activity (Mt);0,203273833;0,206666544;0,210059255;0,213451967;0,216844678;0,220237389;0,224036485;0,227835581;0,231634662;0,235433772;0,239232883;0,243031964;0,24683103;0,25063014;0,254429251;0,258228332;0,261101127;0,263973922;0,266846716;0,269719481;0,272592306;0,275465101;0,278337866;0,281210691;0,284083456;0,286956221;0,289829016;0,29270184;0,295574605;0,2984474;0,301320195;0,30419299;0,307065785;0,30993855;0,312811345;0,31568414
Wheat Turkey Activity (Mt);31,49144745;32,00352859;32,51560593;33,02768326;33,5397644;34,05184555;34,51529312;34,97873688;35,44218445;35,9056282;36,36907578;36,83251953;37,2959671;37,75941086;38,22285843;38,68630219;39,08245087;39,47859955;39,87474823;40,27089691;40,66704559;41,06319046;41,45933914;41,85548782;42,25163651;42,64778137;43,04393005;43,44007492;43,8362236;44,23237228;44,62852097;45,02466965;45,42081833;45,8169632;46,21311188;46,60926056
Wheat Ukraine Region Activity (Mt);30,35302734;30,44273758;30,53245544;30,62216568;30,71187973;30,80159378;30,97623825;31,15088463;31,32552719;31,50017166;31,67481804;31,84946251;32,02410889;32,19875336;32,37339783;32,5480423;32,67497635;32,80191422;32,9288559;33,05578995;33,18272781;33,30966568;33,43660355;33,56354141;33,69047928;33,81741714;33,94435501;34,07128525;34,19822693;34,32516479;34,45209885;34,57903671;34,70597458;34,83291626;34,95985031;35,08678818
Wheat USA Activity (Mt);56,45843506;56,95965576;57,46087265;57,96208954;58,46331024;58,96452713;59,29413986;59,62374878;59,9533577;60,28297043;60,61258698;60,94219589;61,27180481;61,60141754;61,93103409;62,26064301;62,47793198;62,69521713;62,91250992;63,12979889;63,34709167;63,56438065;63,7816658;63,99895859;64,21624756;64,43353271;64,6508255;64,86811829;65,08541107;65,30269623;65,51998138;65,73727417;65,95456696;66,17184448;66,3891449;66,60643005
Wheat Western Africa Activity (Mt);0,220400542;0,233394533;0,24638851;0,259382516;0,272376508;0,285370499;0,29205671;0,29874295;0,30542919;0,312115431;0,318801641;0,325487882;0,332174093;0,338860333;0,345546544;0,352232814;0,348298371;0,344363928;0,340429455;0,336495042;0,332560599;0,328626156;0,324691683;0,32075727;0,316822827;0,312888414;0,308953941;0,305019528;0,301085055;0,297150612;0,293216169;0,289281756;0,285347313;0,281412899;0,277478427;0,273543984
Wheat Western Europe Activity (Mt);149,5459595;150,2782898;151,0106354;151,742981;152,4753113;153,2076416;153,7209015;154,2341461;154,7473755;155,2606354;155,7738647;156,2871094;156,8003693;157,3135986;157,8268585;158,3401031;158,9607849;159,5814972;160,202179;160,8228607;161,443573;162,0642548;162,6849518;163,3056488;163,9263306;164,5470276;165,1677246;165,7884216;166,4091187;167,0298004;167,6504974;168,2711945;168,8918762;169,5125885;170,1332703;170,7539825
Wheat World Activity (Mt);853,7242793;868,3910966;883,0579805;897,7248168;912,3916667;927,0585233;939,135134;951,2117342;963,2883177;975,3649599;987,4415346;999,518116;1011,594727;1023,671333;1035,74796;1047,824526;1055,538111;1063,251702;1070,96532;1078,678903;1086,39249;1094,106071;1101,819654;1109,533262;1117,246822;1124,960391;1132,673994;1140,387573;1148,101194;1155,814762;1163,528359;1171,241929;1178,955546;1186,669093;1194,382721;1202,096315
